link,listed,address,price,bedrooms,bathrooms,area (m2),latitude,longitude
https://www.realestate.co.nz/42581041/residential/sale/704-115-vivian-street-te-aro,7 months ago,"704/115 Vivian Street, Te Aro","Buyer Interest From $695,000",3.0,1.0,,,
https://www.realestate.co.nz/42581003/residential/sale/33-raukawa-street-stokes-valley,7 months ago,"33 Raukawa Street, Stokes Valley","$720,000",3.0,1.0,,,
https://www.realestate.co.nz/42580355/residential/sale/3-6-elizabeth-street-mount-victoria,7 months ago,"3/6 Elizabeth Street, Mount Victoria","Offers Over $445,000",1.0,1.0,,,
https://www.realestate.co.nz/42580110/residential/sale/1a-115-dixon-street-te-aro,7 months ago,"1A/115 Dixon Street, Te Aro",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42579917/residential/sale/7-st-hildas-glade-tawa,7 months ago,"7 St Hildas Glade, Tawa",Negotiation,5.0,4.0,1016.0,,
https://www.realestate.co.nz/42579666/residential/sale/8-19-britannia-street-petone,7 months ago,"8/19 Britannia Street, Petone","$475,000",3.0,1.0,,,
https://www.realestate.co.nz/42579099/residential/sale/1-young-nicks-lane-whitby,7 months ago,"1 Young Nicks Lane, Whitby",Negotiation,4.0,2.0,2366.0,,
https://www.realestate.co.nz/42578743/residential/sale/14-latham-road-york-bay-eastbourne,7 months ago,"14 Latham Road, York Bay, Eastbourne","Buyer Enquiry Over $1,095,000",4.0,2.0,731.0,,
https://www.realestate.co.nz/42578335/residential/sale/49-jubilee-road-khandallah,7 months ago,"49 Jubilee Road, Khandallah","Buyer Enquiry Over $3,195,000",5.0,3.0,821.0,,
https://www.realestate.co.nz/42578225/residential/sale/103-21-king-street-mount-cook,7 months ago,"103/21 King Street, Mount Cook","Enquiries Over $595,000",2.0,1.0,,,
https://www.realestate.co.nz/42578172/residential/sale/22-colorado-road-totara-park,7 months ago,"22 Colorado Road, Totara Park","Enquiries Over $319,000",,,662.0,,
https://www.realestate.co.nz/42578087/residential/sale/35-old-coach-road-north-otaki,7 months ago,"35 Old Coach Road North, Otaki",Negotiation,4.0,3.0,116500.0,,
https://www.realestate.co.nz/42577713/residential/sale/8-papakowhai-road-papakowhai,7 months ago,"8 Papakowhai Road, Papakowhai",Negotiation,4.0,2.0,2883.0,,
https://www.realestate.co.nz/42577150/residential/sale/93-marine-parade-paraparaumu-beach,8 months ago,"93 Marine Parade, PARAPARAUMU BEACH","Enquiries Over $1,049,000",3.0,2.0,808.0,,
https://www.realestate.co.nz/42577010/residential/sale/10-oxford-terrace-mount-cook,8 months ago,"10 Oxford Terrace, Mount Cook","Offers Over $1,295,000",2.0,2.0,386.0,,
https://www.realestate.co.nz/42576845/residential/sale/2-26-karepo-crescent-ranui,8 months ago,"2/26 Karepo Crescent, Ranui",Negotiation,3.0,1.0,352.0,,
https://www.realestate.co.nz/42576465/rural/sale/193-katherine-mansfield-drive-whitemans-valley,8 months ago,"193 Katherine Mansfield Drive, Whitemans Valley",Negotiation,5.0,4.0,5028.0,,
https://www.realestate.co.nz/42576458/residential/sale/3-ranapiri-lane-otaki,8 months ago,"3 Ranapiri Lane, Otaki","Enquiries Over $390,000",,,735.0,,
https://www.realestate.co.nz/42576269/residential/sale/102-115-vivian-street-te-aro,8 months ago,"102/115 Vivian Street, Te Aro","Buyer Enquiry Over $640,000",6.0,2.0,,,
https://www.realestate.co.nz/42576122/residential/sale/518-74-taranaki-street-te-aro,8 months ago,"518/74 Taranaki Street, Te Aro","Buyer Enquiry Over $395,000",2.0,1.0,,,
https://www.realestate.co.nz/42575476/residential/sale/11a-rimu-road-raumati-beach,8 months ago,"11A Rimu Road, Raumati Beach","Buyer Enquiry Over $490,000",2.0,1.0,,,
https://www.realestate.co.nz/42575452/residential/sale/59-holborn-drive-stokes-valley,8 months ago,"59 Holborn Drive, Stokes Valley","Offers Over $730,000",3.0,1.0,563.0,,
https://www.realestate.co.nz/42575291/residential/sale/46-te-horo-beach-road-te-horo,8 months ago,"46 Te Horo Beach Road, Te Horo","$1,325,000",3.0,2.0,44500.0,,
https://www.realestate.co.nz/42574853/residential/sale/lot-18-stage-1-maymorn-farm-maymorn,8 months ago,"Lot 18 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $549,000",,,2462.0,,
https://www.realestate.co.nz/42574846/residential/sale/lot-15-stage-1-maymorn-farm-maymorn,8 months ago,"Lot 15 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $549,000",,,2134.0,,
https://www.realestate.co.nz/42574837/residential/sale/lot-14-stage-1-maymorn-farm-maymorn,8 months ago,"Lot 14 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $549,000",,,2061.0,,
https://www.realestate.co.nz/42574020/residential/sale/84-derham-road-te-horo,8 months ago,"84 Derham Road, Te Horo",Negotiation,4.0,2.0,60100.0,,
https://www.realestate.co.nz/42573353/residential/sale/29-alanbrooke-place-karori,8 months ago,"29 Alanbrooke Place, Karori","Offers Over $1,195,000",3.0,2.0,305.0,,
https://www.realestate.co.nz/42573211/residential/sale/169-blue-mountains-road-blue-mountains,8 months ago,"169 Blue Mountains Road, Blue Mountains","Offers Over $60,000",,,4054.0,,
https://www.realestate.co.nz/42572829/residential/sale/15-akatea-street-berhampore,8 months ago,"15 Akatea Street, Berhampore","Offers Over $395,000",,,251.0,,
https://www.realestate.co.nz/42572818/residential/sale/4-3-georgia-grove-paraparaumu,8 months ago,"4/3 Georgia Grove, Paraparaumu","Enquiries Over $745,000",2.0,1.0,,,
https://www.realestate.co.nz/42572616/residential/sale/110c-kaitoke-loop-road-kaitoke,8 months ago,"110C Kaitoke Loop Road, Kaitoke","Offers Over $829,000",4.0,2.0,4879.0,,
https://www.realestate.co.nz/42572508/residential/sale/72-mortimer-terrace-brooklyn,8 months ago,"72 Mortimer Terrace, Brooklyn","Buyer Enquiry Over $1,395,000",4.0,2.0,379.0,,
https://www.realestate.co.nz/42572200/residential/sale/286-oriental-parade-oriental-bay,8 months ago,"286 Oriental Parade, Oriental Bay",Negotiation,4.0,3.0,293.0,,
https://www.realestate.co.nz/42571840/residential/sale/10a-birch-grove-pinehaven,8 months ago,"10A Birch Grove, Pinehaven","Offers Over $749,000",4.0,2.0,1025.0,,
https://www.realestate.co.nz/42571772/residential/sale/8-6-brown-street-mount-cook,8 months ago,"8/6 Brown Street, Mount Cook",Negotiation,1.0,1.0,,,
https://www.realestate.co.nz/42571530/residential/sale/15-220-thorndon-quay-thorndon,8 months ago,"15/220 Thorndon Quay, Thorndon","Buyer Enquiry Over $499,000",2.0,3.0,,,
https://www.realestate.co.nz/42571528/residential/sale/18-houhere-street-paraparaumu,8 months ago,"18 Houhere Street, Paraparaumu",Negotiation,3.0,2.0,,,
https://www.realestate.co.nz/42570005/residential/sale/233b-murphys-road-judgeford,8 months ago,"233B Murphys Road, Judgeford",Negotiation,6.0,3.0,54300.0,,
https://www.realestate.co.nz/42569149/residential/sale/17-sylvan-way-silverstream,8 months ago,"17 Sylvan Way, Silverstream","Buyer Enquiry Over $545,000",,,900.0,,
https://www.realestate.co.nz/42569134/residential/sale/21-adams-terrace-aro-valley,8 months ago,"21 Adams Terrace, Aro Valley",Negotiation,4.0,2.0,572.0,,
https://www.realestate.co.nz/42568935/rural/sale/lot-4-46-paekakariki-hill-road-pauatahanui,8 months ago,"Lot 4 46 Paekakariki Hill Road, Pauatahanui","Offers Over $895,000 Including GST (if any)",,,7500.0,,
https://www.realestate.co.nz/42567896/residential/sale/20-tamworth-crescent-newlands,8 months ago,"20 Tamworth Crescent, Newlands",Negotiation,,,736.0,,
https://www.realestate.co.nz/42567753/residential/sale/810-812-10-alpha-st-te-aro,8 months ago,"810-812/10 Alpha St, Te Aro","Buyer Enquiry Over $1,375,000",3.0,3.0,,,
https://www.realestate.co.nz/42567546/residential/sale/7-wharemauku-road-raumati-beach,8 months ago,"7 Wharemauku Road, Raumati Beach","$470,000",,,609.0,,
https://www.realestate.co.nz/42567389/residential/sale/11-grand-poppa-way-otaihanga,8 months ago,"11 Grand Poppa Way, Otaihanga","Enquiries Over $1,199,000",4.0,2.0,5262.0,,
https://www.realestate.co.nz/42567315/residential/sale/1a-trusham-court-paraparaumu,8 months ago,"1A Trusham Court, Paraparaumu","Buyer Enquiry Over $1,095,000",3.0,2.0,564.0,,
https://www.realestate.co.nz/42567073/residential/sale/40-avro-road-blue-mountains,8 months ago,"40 Avro Road, Blue Mountains","Offers Over $110,000",,,3496.0,,
https://www.realestate.co.nz/42566893/residential/sale/10b-yarrow-place-papakowhai,8 months ago,"10b Yarrow Place, Papakowhai",Negotiation,4.0,2.0,,,
https://www.realestate.co.nz/42565412/residential/sale/24-wilson-way-waikanae,8 months ago,"24 Wilson Way, Waikanae",Negotiation,,,944.0,,
https://www.realestate.co.nz/42564835/residential/sale/415-state-highway-1-otaki,8 months ago,"415 State Highway 1, Otaki","Offers Over $775,000",3.0,1.0,13608.0,,
https://www.realestate.co.nz/42564140/residential/sale/11-monteith-grove-brooklyn,8 months ago,"11 Monteith Grove, Brooklyn","$875,000",3.0,2.0,689.0,,
https://www.realestate.co.nz/42563834/residential/sale/88-11-jessie-street-te-aro,8 months ago,"88/11 Jessie Street, Te Aro","Buyer Enquiry Over $795,000",2.0,2.0,40.0,,
https://www.realestate.co.nz/42563503/residential/sale/32-farnham-street-mornington,8 months ago,"32 Farnham Street, Mornington","Buyer Enquiry Over $1,145,000",4.0,2.0,341.0,,
https://www.realestate.co.nz/42562916/residential/sale/59-howard-road-point-howard-eastbourne,8 months ago,"59 Howard Road, Point Howard, Eastbourne","Offers Over $3,250,000",3.0,3.0,1655.0,,
https://www.realestate.co.nz/42562228/residential/sale/4-25-tennyson-street-te-aro,8 months ago,"4/25 Tennyson Street, Te Aro",Negotiation,3.0,2.0,,,
https://www.realestate.co.nz/42561051/residential/sale/41-17-redwood-close-paraparaumu,8 months ago,"41/17 Redwood Close, Paraparaumu",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42560893/residential/sale/w602-160-victoria-street-te-aro,8 months ago,"W602/160 Victoria Street, Te Aro","Buyer Enquiry Over $785,000",2.0,2.0,,,
https://www.realestate.co.nz/42559849/residential/sale/5-pakura-place-wainuiomata,8 months ago,"5 Pakura Place, Wainuiomata",Negotiation,3.0,2.0,,,
https://www.realestate.co.nz/42559503/residential/sale/61-castor-crescent-cannons-creek,8 months ago,"61 Castor Crescent, Cannons Creek",Negotiation,4.0,2.0,617.0,,
https://www.realestate.co.nz/42559294/residential/sale/60-whites-line-west-woburn,8 months ago,"60 Whites Line West, Woburn","$1,325,000",4.0,2.0,387.0,,
https://www.realestate.co.nz/42559089/residential/sale/15-91-ruapehu-street-paraparaumu,8 months ago,"15/91 Ruapehu Street, Paraparaumu",Negotiation,3.0,2.0,,,
https://www.realestate.co.nz/42558604/residential/sale/28-farnworth-terrace-churton-park,8 months ago,"28 Farnworth Terrace, Churton Park",Negotiation,5.0,4.0,814.0,,
https://www.realestate.co.nz/42557792/residential/sale/1-kamahi-place-paraparaumu,9 months ago,"1 Kamahi Place, Paraparaumu","Buyer Enquiry Over $770,000",2.0,1.0,,,
https://www.realestate.co.nz/42556188/residential/sale/3-and-5-beachview-grove-peka-peka,9 months ago,"3 and 5 Beachview Grove, Peka Peka","Offers Over $550,000",,,1189.0,,
https://www.realestate.co.nz/42556110/residential/sale/2-326-oriental-parade-oriental-bay,9 months ago,"2/326 Oriental Parade, Oriental Bay","Offers Over $2,400,000",3.0,2.0,,,
https://www.realestate.co.nz/42554766/residential/sale/2-95-epuni-street-epuni,9 months ago,"2/95 Epuni Street, Epuni",Negotiation,1.0,1.0,,,
https://www.realestate.co.nz/42553442/residential/sale/13a-eskdale-road-papakowhai,9 months ago,"13A Eskdale Road, Papakowhai","$429,000",3.0,1.0,,,
https://www.realestate.co.nz/42553235/residential/sale/77-4-kapiti-road-paraparaumu,9 months ago,"77/4 Kapiti Road, Paraparaumu","Buyer Enquiry Over $865,000",3.0,2.0,,,
https://www.realestate.co.nz/42553141/residential/sale/lots-1-45-plimmerton-heights-camborne,9 months ago,"Lots 1- 45 Plimmerton Heights, Camborne","Offers Over $400,000",,,,,
https://www.realestate.co.nz/42552636/residential/sale/109a-golf-road-paraparaumu-beach,9 months ago,"109A Golf Road, Paraparaumu Beach",Negotiation,6.0,7.0,1196.0,,
https://www.realestate.co.nz/42552501/residential/sale/233a-murphys-road-judgeford,9 months ago,"233A Murphys Road, Judgeford",Negotiation,5.0,4.0,52800.0,,
https://www.realestate.co.nz/42552440/residential/sale/8-arthur-carman-street-johnsonville,9 months ago,"8 Arthur Carman Street, Johnsonville",Negotiation,3.0,1.0,696.0,,
https://www.realestate.co.nz/42552348/residential/sale/110a-hair-street-wainuiomata,9 months ago,"110a Hair Street, Wainuiomata","Enquiries Over $539,000",3.0,1.0,506.0,,
https://www.realestate.co.nz/42551682/residential/sale/17-almora-view-ascot-park,9 months ago,"17 Almora View, Ascot Park",Negotiation,,,528.0,,
https://www.realestate.co.nz/42551575/residential/sale/1-manuka-avenue-woburn,9 months ago,"1 Manuka Avenue, Woburn",Negotiation,4.0,3.0,409.0,,
https://www.realestate.co.nz/42551272/residential/sale/39b-pukatea-street-eastbourne,9 months ago,"39b Pukatea Street, Eastbourne",Negotiation,3.0,1.0,,,
https://www.realestate.co.nz/42551271/residential/sale/39a-pukatea-street-eastbourne,9 months ago,"39a Pukatea Street, Eastbourne",Negotiation,3.0,1.0,,,
https://www.realestate.co.nz/42550757/residential/sale/17-goring-street-thorndon,9 months ago,"17 Goring Street, Thorndon","$1,875,000",4.0,1.0,253.0,,
https://www.realestate.co.nz/42550491/residential/sale/43a-wye-street-island-bay,9 months ago,"43A Wye Street, Island Bay",POA,,,,,
https://www.realestate.co.nz/42550150/residential/sale/105-the-drive-paraparaumu-beach,9 months ago,"105 The Drive, Paraparaumu Beach",Negotiation,3.0,2.0,648.0,,
https://www.realestate.co.nz/42549782/residential/sale/82-main-road-wainuiomata,9 months ago,"82 Main Road, Wainuiomata","$699,000",3.0,2.0,,,
https://www.realestate.co.nz/42549727/residential/sale/1-trysail-place-whitby,9 months ago,"1 Trysail Place, Whitby",Negotiation,,,566.0,,
https://www.realestate.co.nz/42547000/residential/sale/19-milford-street-aotea,9 months ago,"19 Milford Street, Aotea",Negotiation,4.0,3.0,582.0,,
https://www.realestate.co.nz/42546912/residential/sale/30-gordon-road-plimmerton,9 months ago,"30 Gordon Road, Plimmerton",Negotiation,3.0,3.0,767.0,,
https://www.realestate.co.nz/42544748/residential/sale/463-moonshine-hill-road-moonshine-valley,9 months ago,"463 Moonshine Hill Road, Moonshine Valley","Offers Over $1,380,000",3.0,2.0,69300.0,,
https://www.realestate.co.nz/42544391/residential/sale/504-34-kent-terrace-te-aro,9 months ago,"504/34 Kent Terrace, Te Aro","Buyer Enquiry Over $865,000",2.0,2.0,,,
https://www.realestate.co.nz/42544207/residential/sale/2-126-abel-smith-street-te-aro,9 months ago,"2/126 Abel Smith Street, Te Aro","Buyer Enquiry Over $1,075,000",3.0,2.0,,,
https://www.realestate.co.nz/42544206/residential/sale/1-126-abel-smith-street-te-aro,9 months ago,"1/126 Abel Smith Street, Te Aro","Buyer Enquiry Over $850,000",2.0,2.0,,,
https://www.realestate.co.nz/42543554/residential/sale/lot-37-stage-1-maymorn-farm-maymorn,9 months ago,"Lot 37 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $1,450,000",4.0,2.0,2827.0,,
https://www.realestate.co.nz/42542980/residential/sale/166-mark-avenue-grenada-village,9 months ago,"166 Mark Avenue., Grenada Village","Asking Price $1,219,000",5.0,3.0,726.0,,
https://www.realestate.co.nz/42542755/residential/sale/6-derham-road-te-horo,9 months ago,"6 Derham Road, Te Horo","Buyer Enquiry Over $879,000",3.0,1.0,11200.0,,
https://www.realestate.co.nz/42542664/residential/sale/8-harry-ma-parkway-rise-stage-3-wainuiomata,9 months ago,"8 Harry Ma Parkway Rise Stage 3, Wainuiomata","$679,000",2.0,1.0,,,
https://www.realestate.co.nz/42541605/residential/sale/39-aniseed-grove-timberlea,9 months ago,"39 Aniseed Grove, Timberlea","Enquiries Over $680,000",4.0,2.0,730.0,,
https://www.realestate.co.nz/42540084/residential/sale/263-main-highway-otaki,10 months ago,"263 Main Highway, Otaki",Negotiation,,,49000.0,,
https://www.realestate.co.nz/42539999/residential/sale/lot-1-4-75-settlement-road-te-horo,10 months ago,"Lot 1-4 75 Settlement Road, Te Horo","Offers Over $795,000",,,,,
https://www.realestate.co.nz/42538418/residential/sale/64-manapouri-grove-kelson,10 months ago,"64 Manapouri Grove, Kelson","$930,000",3.0,2.0,340.0,,
https://www.realestate.co.nz/42538248/residential/sale/lots-2-6-7-paekakariki-hill-road-pauatahanui,10 months ago,"Lots 2-6 7 Paekakariki Hill Road, Pauatahanui",Negotiation,,,50000.0,,
https://www.realestate.co.nz/42538163/rural/sale/1029-ohariu-valley-road-ohariu,10 months ago,"1029 Ohariu Valley Road, Ohariu","Offers Over $1,460,000 Including GST (if any)",3.0,1.0,30800.0,,
https://www.realestate.co.nz/42538073/residential/sale/8e-19-maida-vale-road-roseneath,10 months ago,"8E/19 Maida Vale Road, Roseneath","Offers Over $595,000",2.0,1.0,,,
https://www.realestate.co.nz/42537913/residential/sale/lots-22-26-25-frances-brown-avenue-aotea,10 months ago,"Lots 22-26/25 Frances Brown Avenue, Aotea","Enquiries Over $1,100,000",3.0,2.0,,,
https://www.realestate.co.nz/42537738/residential/sale/16a-22-ghuznee-street-te-aro,10 months ago,"16A/22 Ghuznee Street, Te Aro","Buyer Enquiry Over $495,000",2.0,1.0,,,
https://www.realestate.co.nz/42537176/residential/sale/67-raroa-road-kelburn,10 months ago,"67 Raroa Road, Kelburn","Buyer Enquiry Over $345,000",,,252.0,,
https://www.realestate.co.nz/42536942/residential/sale/60-cheviot-road-eastbourne,10 months ago,"60 Cheviot Road, Eastbourne",Negotiation,6.0,5.0,2957.0,,
https://www.realestate.co.nz/42536686/residential/sale/122-waerenga-road-otaki,10 months ago,"122 Waerenga Road, Otaki","$680,000",3.0,1.0,1758.0,,
https://www.realestate.co.nz/42536246/residential/sale/99-bing-lucas-drive-tawa,10 months ago,"99 Bing Lucas Drive, Tawa","Buyer Budget Over $1,400,000",4.0,3.0,1195.0,,
https://www.realestate.co.nz/42536065/residential/sale/30-rowells-road-churton-park,10 months ago,"30 Rowells Road, Churton Park",Negotiation,,,20000.0,,
https://www.realestate.co.nz/42535781/residential/sale/4j-154-the-terrace-wellington-central,10 months ago,"4J/154 The Terrace, Wellington Central","Offers Over $200,000",1.0,1.0,,,
https://www.realestate.co.nz/42535566/residential/sale/34-harbour-view-road-harbour-view,10 months ago,"34 Harbour View Road, Harbour View","Asking Price $550,000",2.0,1.0,,,
https://www.realestate.co.nz/42535416/residential/sale/34-kent-terrace-mount-victoria,10 months ago,"34 Kent Terrace, Mount Victoria","Offers Over $585,000",2.0,2.0,,,
https://www.realestate.co.nz/42534771/residential/sale/319-107-thorndon-quay-pipitea,10 months ago,"319/107 Thorndon Quay, Pipitea",Negotiation,2.0,3.0,,,
https://www.realestate.co.nz/42534677/residential/sale/3-44-phillip-street-johnsonville,10 months ago,"3/44 Phillip Street, Johnsonville","Enquiries Over $979,000",3.0,2.0,134.0,,
https://www.realestate.co.nz/42533940/residential/sale/a72-10-ebor-street-te-aro,10 months ago,"A72/10 Ebor Street, Te Aro","Negotiable From $695,000",1.0,1.0,,,
https://www.realestate.co.nz/42533576/residential/sale/lot-32-stage-1-maymorn-farm-maymorn,10 months ago,"Lot 32 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $1,300,000",4.0,2.0,1097.0,,
https://www.realestate.co.nz/42533544/residential/sale/lot-30-stage-1-maymorn-farm-maymorn,10 months ago,"Lot 30 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $1,200,000",3.0,2.0,1003.0,,
https://www.realestate.co.nz/42533164/residential/sale/27a-totara-road-miramar,10 months ago,"27A Totara Road, Miramar","$490,000",,,423.0,,
https://www.realestate.co.nz/42533082/residential/sale/6-127-queens-drive-lyall-bay,10 months ago,"6/127 Queens Drive, Lyall Bay","Offers Over $425,000",1.0,1.0,,,
https://www.realestate.co.nz/42532592/residential/sale/7-ara-hereke-waikanae,10 months ago,"7 Ara Hereke, Waikanae",Negotiation,6.0,5.0,1041.0,,
https://www.realestate.co.nz/42532170/residential/sale/8-hapeta-street-otaki,10 months ago,"8 Hapeta Street, Otaki",Negotiation,,,454.0,,
https://www.realestate.co.nz/42531663/residential/sale/11-dorset-grove-cannons-creek,10 months ago,"11 Dorset Grove, Cannons Creek","Asking Price $570,000",3.0,1.0,811.0,,
https://www.realestate.co.nz/42531409/residential/sale/675-waitohu-valley-road-otaki,10 months ago,"675 Waitohu Valley Road, Otaki",Negotiation,,,68300.0,,
https://www.realestate.co.nz/42531383/residential/sale/74-matene-street-otaki,10 months ago,"74 Matene Street, Otaki","$665,000",3.0,1.0,465.0,,
https://www.realestate.co.nz/42530860/residential/sale/12-millvale-street-waikanae,10 months ago,"12 Millvale Street, Waikanae",Negotiation,6.0,2.0,4032.0,,
https://www.realestate.co.nz/42530850/residential/sale/26-ronald-scott-grove-riverstone-terraces,10 months ago,"26 Ronald Scott Grove, Riverstone Terraces",Negotiation,4.0,3.0,628.0,,
https://www.realestate.co.nz/42530558/residential/sale/14-prestbury-grove-churton-park,10 months ago,"14 Prestbury Grove, Churton Park","Buyer Enquiry Over $490,000",,,1219.0,,
https://www.realestate.co.nz/42530220/residential/sale/98-72-tory-street-te-aro,10 months ago,"98/72 Tory Street, Te Aro",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42529794/residential/sale/9-33-hobson-street-thorndon,10 months ago,"9/33 Hobson Street, Thorndon",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42528927/residential/sale/187-peka-peka-road-peka-peka,10 months ago,"187 Peka Peka Road, Peka Peka",Negotiation,5.0,3.0,10000.0,,
https://www.realestate.co.nz/42527979/residential/sale/1c-42-cable-street-te-aro,10 months ago,"1C/42 Cable Street, Te Aro","Offers Over $1,075,000",3.0,2.0,,,
https://www.realestate.co.nz/42527712/residential/sale/3-33-fitzherbert-road-wainuiomata,10 months ago,"3/33 Fitzherbert Road, Wainuiomata","$575,000",2.0,1.0,104.0,,
https://www.realestate.co.nz/42527688/residential/sale/25-hawkestone-street-thorndon,10 months ago,"25 Hawkestone Street, Thorndon","Buyer Enquiry Over $1,950,000",4.0,4.0,352.0,,
https://www.realestate.co.nz/42527660/residential/sale/e904-160-victoria-street-te-aro,10 months ago,"E904/160 Victoria Street, Te Aro",Negotiation,2.0,2.0,,,
https://www.realestate.co.nz/42527213/residential/sale/1-stunsail-lane-whitby,10 months ago,"1 Stunsail Lane, Whitby","Enquiries Over $585,000",,,640.0,,
https://www.realestate.co.nz/42526738/residential/sale/1-215-victoria-street-te-aro,10 months ago,"1/215 Victoria Street, Te Aro","Buyer Enquiry Over $980,000",4.0,2.0,,,
https://www.realestate.co.nz/42526454/residential/sale/22-camberdrive-navigation-heights-whitby,10 months ago,"22 CamberDrive Navigation Heights, WHITBY","$295,000 Plus GST (if any)",,,1130.0,,
https://www.realestate.co.nz/42525719/residential/sale/41a-clutha-avenue-khandallah,10 months ago,"41a Clutha Avenue, Khandallah",Negotiation,4.0,3.0,,,
https://www.realestate.co.nz/42524997/residential/sale/23-4-kapiti-road-paraparaumu,10 months ago,"23/4 Kapiti Road, Paraparaumu","Buyer Enquiry Over $760,000",2.0,1.0,,,
https://www.realestate.co.nz/42524738/residential/sale/279-cockayne-road-ngaio,10 months ago,"279 Cockayne Road, Ngaio",Negotiation,3.0,1.0,559.0,,
https://www.realestate.co.nz/42524193/residential/sale/1-61-wakefield-street-alicetown,10 months ago,"1/61 Wakefield Street, Alicetown","Asking Price $695,000",4.0,2.0,,,
https://www.realestate.co.nz/42523936/residential/sale/15a-15b-babbacombe-avenue-otaki-beach,10 months ago,"15A & 15B Babbacombe Avenue, Otaki Beach","Asking Price $699,000",4.0,2.0,450.0,,
https://www.realestate.co.nz/42523880/residential/sale/61-harbour-view-road-harbour-view,10 months ago,"61 Harbour View Road, Harbour View","Asking Price $849,000",3.0,2.0,796.0,,
https://www.realestate.co.nz/42523687/residential/sale/1-rodney-avenue-te-horo-beach,10 months ago,"1 Rodney Avenue, Te Horo Beach","Enquiries Over $1,150,000",4.0,3.0,930.0,,
https://www.realestate.co.nz/42523373/residential/sale/38-mortimer-terrace-aro-valley,10 months ago,"38 Mortimer Terrace, Aro Valley","Offers Over $1,450,000",5.0,2.0,473.0,,
https://www.realestate.co.nz/42523116/residential/sale/53-sunrise-boulevard-tawa,10 months ago,"53 Sunrise Boulevard, Tawa",Negotiation,3.0,2.0,764.0,,
https://www.realestate.co.nz/42522893/residential/sale/lot-47-stage-1-maymorn-farm-maymorn,10 months ago,"Lot 47 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $449,000",,,1011.0,,
https://www.realestate.co.nz/42522836/residential/sale/lot-46-stage-1-maymorn-farm-maymorn,10 months ago,"Lot 46 Stage 1, Maymorn Farm, Maymorn","Enquiries Over $449,000",,,1055.0,,
https://www.realestate.co.nz/42522743/residential/sale/p1-163-the-terrace-wellington-central,10 months ago,"P1/163 The Terrace, Wellington Central",POA,3.0,2.0,,,
https://www.realestate.co.nz/42522079/residential/sale/19-george-gee-drive-korokoro,10 months ago,"19 George Gee Drive, Korokoro",Negotiation,6.0,6.0,1154.0,,
https://www.realestate.co.nz/42521732/residential/sale/1604-161-victoria-street-te-aro,10 months ago,"1604/161 Victoria Street, Te Aro",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42521729/residential/sale/1602-161-victoria-street-te-aro,10 months ago,"1602/161 Victoria Street, Te Aro",Negotiation,2.0,2.0,,,
https://www.realestate.co.nz/42520859/residential/sale/34-bassett-road-johnsonville,10 months ago,"34 Bassett Road, Johnsonville",Negotiation,3.0,2.0,886.0,,
https://www.realestate.co.nz/42519806/residential/sale/109-main-road-wainuiomata,11 months ago,"109 Main Road, Wainuiomata",Negotiation,2.0,1.0,80.0,,
https://www.realestate.co.nz/42519060/residential/sale/d147-11-jessie-street-te-aro,11 months ago,"D147/11 Jessie Street, Te Aro","Buyer Enquiry Over $675,000",1.0,3.0,38.0,,
https://www.realestate.co.nz/42518828/residential/sale/3b-25-maclean-street-paraparaumu-beach,11 months ago,"3b/25 Maclean Street, Paraparaumu Beach","$650,000",2.0,2.0,,,
https://www.realestate.co.nz/42518276/residential/sale/lot-97-20-tasman-road-otaki-beach,11 months ago,"Lot 97 20 Tasman Road, Otaki Beach","Offers Over $90,000",,,68.0,,
https://www.realestate.co.nz/42517591/residential/sale/7-paul-adams-way-aotea,11 months ago,"7 Paul Adams Way, Aotea","Buyer Enquiry Over $499,000",,,500.0,,
https://www.realestate.co.nz/42516287/residential/sale/57-hillcrest-road-raumati-beach,11 months ago,"57 Hillcrest Road, Raumati Beach","$260,000",,,693.0,,
https://www.realestate.co.nz/42516248/residential/sale/38b-te-manuao-road-otaki,11 months ago,"38B Te Manuao Road, Otaki","$330,000",,,550.0,,
https://www.realestate.co.nz/42515620/residential/sale/18-51-adams-terrace-kelburn,11 months ago,"18/51 Adams Terrace, Kelburn","Buyer Enquiry Over $450,000",2.0,1.0,,,
https://www.realestate.co.nz/42515586/residential/sale/lot-47-millvale-street-waikanae,11 months ago,"Lot 47 Millvale Street, WAIKANAE","Asking Price $1,742,600",3.0,2.0,538.0,,
https://www.realestate.co.nz/42515583/residential/sale/lot-28-millvale-street-waikanae,11 months ago,"Lot 28 Millvale Street, Waikanae","Asking Price $1,266,000",3.0,1.0,630.0,,
